"","Date","Ticker","Name","Sector"
"2045",1981-04-01,"T","AT&T Corporation",NA
"2046",1981-04-01,"GLK","Great Lakes Chemical",NA
"2047",1981-04-01,"QTRN","Quintiles Transnational",NA
"2048",1981-04-01,"BS","Bethlehem Steel",NA
"2049",1981-04-01,"OI","Owens-Illinois",NA
"2050",1981-04-01,"GRA","WR Grace",NA
"2051",1981-04-01,"CCK","Crown Holdings",NA
"2052",1981-04-01,"RAD","RiteAid",NA
"2053",1981-04-01,"TMC","Times Mirror",NA
"2054",1981-04-01,"SMS","Shared Medical Systems",NA
"2055",1981-04-01,"LDW","Laidlaw",NA
"2056",1981-04-01,"USL","USLife",NA
"2057",1989-10-01,"MMM","3M","Industrials"
"2058",1989-10-01,"ABT","Abbott","Health Care"
"2059",1989-10-01,"ADM","ADM","Consumer Staples"
"2060",1989-10-01,"ADBE","Adobe Inc.","Information Technology"
"2061",1989-10-01,"ADP","ADP","Information Technology"
"2062",1989-10-01,"AES","AES Corporation","Utilities"
"2063",1989-10-01,"AFL","Aflac","Financials"
"2064",1989-10-01,"A","Agilent Technologies","Health Care"
"2065",1989-10-01,"APD","Air Products and Chemicals","Materials"
"2066",1989-10-01,"AKAM","Akamai","Information Technology"
"2067",1989-10-01,"ALL","Allstate","Financials"
"2068",1989-10-01,"GOOG","Alphabet Inc. (Class C)","Communication Services"
"2069",1989-10-01,"MO","Altria","Consumer Staples"
"2070",1989-10-01,"AEE","Ameren","Utilities"
"2071",1989-10-01,"AEP","American Electric Power","Utilities"
"2072",1989-10-01,"AXP","American Express","Financials"
"2073",1989-10-01,"AIG","American International Group","Financials"
"2074",1989-10-01,"AMT","American Tower","Real Estate"
"2075",1989-10-01,"AMP","Ameriprise Financial","Financials"
"2076",1989-10-01,"ABC","AmerisourceBergen","Health Care"
"2077",1989-10-01,"AMGN","Amgen","Health Care"
"2078",1989-10-01,"APH","Amphenol","Information Technology"
"2079",1989-10-01,"ADI","Analog Devices","Information Technology"
"2080",1989-10-01,"AON","Aon","Financials"
"2081",1989-10-01,"APA","APA Corporation","Energy"
"2082",1989-10-01,"AAPL","Apple Inc.","Information Technology"
"2083",1989-10-01,"AMAT","Applied Materials","Information Technology"
"2084",1989-10-01,"APTV","Aptiv","Consumer Discretionary"
"2085",1989-10-01,"AIZ","Assurant","Financials"
"2086",1989-10-01,"T","AT&T","Communication Services"
"2087",1989-10-01,"ADSK","Autodesk","Information Technology"
"2088",1989-10-01,"AZO","AutoZone","Consumer Discretionary"
"2089",1989-10-01,"AVY","Avery Dennison","Materials"
"2090",1989-10-01,"BKR","Baker Hughes","Energy"
"2091",1989-10-01,"BALL","Ball Corporation","Materials"
"2092",1989-10-01,"BAC","Bank of America","Financials"
"2093",1989-10-01,"BBWI","Bath & Body Works, Inc.","Consumer Discretionary"
"2094",1989-10-01,"BAX","Baxter International","Health Care"
"2095",1989-10-01,"BDX","Becton Dickinson","Health Care"
"2096",1989-10-01,"BRK.B","Berkshire Hathaway","Financials"
"2097",1989-10-01,"BBY","Best Buy","Consumer Discretionary"
"2098",1989-10-01,"BIIB","Biogen","Health Care"
"2099",1989-10-01,"BK","BNY Mellon","Financials"
"2100",1989-10-01,"BA","Boeing","Industrials"
"2101",1989-10-01,"BKNG","Booking Holdings","Consumer Discretionary"
"2102",1989-10-01,"BXP","Boston Properties","Real Estate"
"2103",1989-10-01,"BSX","Boston Scientific","Health Care"
"2104",1989-10-01,"BMY","Bristol Myers Squibb","Health Care"
"2105",1989-10-01,"BF.B","Brown–Forman","Consumer Staples"
"2106",1989-10-01,"CHRW","C.H. Robinson","Industrials"
"2107",1989-10-01,"CPB","Campbell Soup Company","Consumer Staples"
"2108",1989-10-01,"COF","Capital One","Financials"
"2109",1989-10-01,"CAH","Cardinal Health","Health Care"
"2110",1989-10-01,"CCL","Carnival","Consumer Discretionary"
"2111",1989-10-01,"CAT","Caterpillar Inc.","Industrials"
"2112",1989-10-01,"CBRE","CBRE Group","Real Estate"
"2113",1989-10-01,"CNP","CenterPoint Energy","Utilities"
"2114",1989-10-01,"CF","CF Industries","Materials"
"2115",1989-10-01,"SCHW","Charles Schwab Corporation","Financials"
"2116",1989-10-01,"CVX","Chevron Corporation","Energy"
"2117",1989-10-01,"CI","Cigna","Health Care"
"2118",1989-10-01,"CINF","Cincinnati Financial","Financials"
"2119",1989-10-01,"CTAS","Cintas","Industrials"
"2120",1989-10-01,"CSCO","Cisco","Information Technology"
"2121",1989-10-01,"C","Citigroup","Financials"
"2122",1989-10-01,"CTXS","Citrix","Information Technology"
"2123",1989-10-01,"CLX","Clorox","Consumer Staples"
"2124",1989-10-01,"CME","CME Group","Financials"
"2125",1989-10-01,"CMS","CMS Energy","Utilities"
"2126",1989-10-01,"KO","The Coca-Cola Company","Consumer Staples"
"2127",1989-10-01,"CTSH","Cognizant","Information Technology"
"2128",1989-10-01,"CL","Colgate-Palmolive","Consumer Staples"
"2129",1989-10-01,"CMCSA","Comcast","Communication Services"
"2130",1989-10-01,"CMA","Comerica","Financials"
"2131",1989-10-01,"CAG","Conagra Brands","Consumer Staples"
"2132",1989-10-01,"COP","ConocoPhillips","Energy"
"2133",1989-10-01,"ED","Consolidated Edison","Utilities"
"2134",1989-10-01,"GLW","Corning Inc.","Information Technology"
"2135",1989-10-01,"COST","Costco","Consumer Staples"
"2136",1989-10-01,"CTRA","Coterra","Energy"
"2137",1989-10-01,"CSX","CSX","Industrials"
"2138",1989-10-01,"CMI","Cummins","Industrials"
"2139",1989-10-01,"CVS","CVS Health","Health Care"
"2140",1989-10-01,"DHI","D.R. Horton","Consumer Discretionary"
"2141",1989-10-01,"DHR","Danaher Corporation","Health Care"
"2142",1989-10-01,"DRI","Darden Restaurants","Consumer Discretionary"
"2143",1989-10-01,"DVA","DaVita Inc.","Health Care"
"2144",1989-10-01,"DE","John Deere","Industrials"
"2145",1989-10-01,"XRAY","Dentsply Sirona","Health Care"
"2146",1989-10-01,"DVN","Devon Energy","Energy"
"2147",1989-10-01,"DIS","Disney","Communication Services"
"2148",1989-10-01,"D","Dominion Energy","Utilities"
"2149",1989-10-01,"DOV","Dover Corporation","Industrials"
"2150",1989-10-01,"DTE","DTE Energy","Utilities"
"2151",1989-10-01,"DUK","Duke Energy","Utilities"
"2152",1989-10-01,"EMN","Eastman Chemical Company","Materials"
"2153",1989-10-01,"ETN","Eaton Corporation","Industrials"
"2154",1989-10-01,"EBAY","eBay","Consumer Discretionary"
"2155",1989-10-01,"ECL","Ecolab","Materials"
"2156",1989-10-01,"EIX","Edison International","Utilities"
"2157",1989-10-01,"EA","Electronic Arts","Communication Services"
"2158",1989-10-01,"ELV","Elevance Health","Health Care"
"2159",1989-10-01,"LLY","Eli Lilly and Company","Health Care"
"2160",1989-10-01,"EMR","Emerson Electric","Industrials"
"2161",1989-10-01,"ETR","Entergy","Utilities"
"2162",1989-10-01,"EOG","EOG Resources","Energy"
"2163",1989-10-01,"EFX","Equifax","Industrials"
"2164",1989-10-01,"EQR","Equity Residential","Real Estate"
"2165",1989-10-01,"EL","The Estée Lauder Companies","Consumer Staples"
"2166",1989-10-01,"ES","Eversource","Utilities"
"2167",1989-10-01,"EXC","Exelon","Utilities"
"2168",1989-10-01,"EXPD","Expeditors International","Industrials"
"2169",1989-10-01,"XOM","ExxonMobil","Energy"
"2170",1989-10-01,"FDX","FedEx","Industrials"
"2171",1989-10-01,"FITB","Fifth Third Bank","Financials"
"2172",1989-10-01,"FE","FirstEnergy","Utilities"
"2173",1989-10-01,"FIS","FIS","Information Technology"
"2174",1989-10-01,"FISV","Fiserv","Information Technology"
"2175",1989-10-01,"F","Ford Motor Company","Consumer Discretionary"
"2176",1989-10-01,"BEN","Franklin Templeton","Financials"
"2177",1989-10-01,"FCX","Freeport-McMoRan","Materials"
"2178",1989-10-01,"GD","General Dynamics","Industrials"
"2179",1989-10-01,"GE","General Electric","Industrials"
"2180",1989-10-01,"GIS","General Mills","Consumer Staples"
"2181",1989-10-01,"GPC","Genuine Parts Company","Consumer Discretionary"
"2182",1989-10-01,"GILD","Gilead Sciences","Health Care"
"2183",1989-10-01,"GL","Globe Life","Financials"
"2184",1989-10-01,"GS","Goldman Sachs","Financials"
"2185",1989-10-01,"HAL","Halliburton","Energy"
"2186",1989-10-01,"HIG","Hartford (The)","Financials"
"2187",1989-10-01,"HAS","Hasbro","Consumer Discretionary"
"2188",1989-10-01,"PEAK","Healthpeak","Real Estate"
"2189",1989-10-01,"HSY","Hershey's","Consumer Staples"
"2190",1989-10-01,"HES","Hess Corporation","Energy"
"2191",1989-10-01,"HD","The Home Depot","Consumer Discretionary"
"2192",1989-10-01,"HON","Honeywell","Industrials"
"2193",1989-10-01,"HST","Host Hotels & Resorts","Real Estate"
"2194",1989-10-01,"HPQ","HP Inc.","Information Technology"
"2195",1989-10-01,"HUM","Humana","Health Care"
"2196",1989-10-01,"HBAN","Huntington Bancshares","Financials"
"2197",1989-10-01,"IBM","IBM","Information Technology"
"2198",1989-10-01,"ITW","Illinois Tool Works","Industrials"
"2199",1989-10-01,"INTC","Intel","Information Technology"
"2200",1989-10-01,"IP","International Paper","Materials"
"2201",1989-10-01,"IPG","The Interpublic Group of Companies","Communication Services"
"2202",1989-10-01,"IFF","International Flavors & Fragrances","Materials"
"2203",1989-10-01,"ISRG","Intuitive Surgical","Health Care"
"2204",1989-10-01,"IVZ","Invesco","Financials"
"2205",1989-10-01,"IQV","IQVIA","Health Care"
"2206",1989-10-01,"IRM","Iron Mountain","Real Estate"
"2207",1989-10-01,"J","Jacobs Engineering Group","Industrials"
"2208",1989-10-01,"JNJ","Johnson & Johnson","Health Care"
"2209",1989-10-01,"JCI","Johnson Controls","Industrials"
"2210",1989-10-01,"JPM","JPMorgan Chase","Financials"
"2211",1989-10-01,"K","Kellogg's","Consumer Staples"
"2212",1989-10-01,"KEY","KeyCorp","Financials"
"2213",1989-10-01,"KMB","Kimberly-Clark","Consumer Staples"
"2214",1989-10-01,"KIM","Kimco Realty","Real Estate"
"2215",1989-10-01,"KLAC","KLA Corporation","Information Technology"
"2216",1989-10-01,"KR","Kroger","Consumer Staples"
"2217",1989-10-01,"LHX","L3Harris","Industrials"
"2218",1989-10-01,"LH","LabCorp","Health Care"
"2219",1989-10-01,"LEN","Lennar","Consumer Discretionary"
"2220",1989-10-01,"LNC","Lincoln Financial","Financials"
"2221",1989-10-01,"LIN","Linde plc","Materials"
"2222",1989-10-01,"LMT","Lockheed Martin","Industrials"
"2223",1989-10-01,"L","Loews Corporation","Financials"
"2224",1989-10-01,"LOW","Lowe's","Consumer Discretionary"
"2225",1989-10-01,"LUMN","Lumen Technologies","Communication Services"
"2226",1989-10-01,"MTB","M&T Bank","Financials"
"2227",1989-10-01,"MRO","Marathon Oil","Energy"
"2228",1989-10-01,"MAR","Marriott International","Consumer Discretionary"
"2229",1989-10-01,"MMC","Marsh McLennan","Financials"
"2230",1989-10-01,"MAS","Masco","Industrials"
"2231",1989-10-01,"MA","Mastercard","Information Technology"
"2232",1989-10-01,"MKC","McCormick & Company","Consumer Staples"
"2233",1989-10-01,"MCD","McDonald's","Consumer Discretionary"
"2234",1989-10-01,"MCK","McKesson","Health Care"
"2235",1989-10-01,"MDT","Medtronic","Health Care"
"2236",1989-10-01,"MRK","Merck & Co.","Health Care"
"2237",1989-10-01,"META","Meta Platforms","Communication Services"
"2238",1989-10-01,"MET","MetLife","Financials"
"2239",1989-10-01,"MCHP","Microchip Technology","Information Technology"
"2240",1989-10-01,"MU","Micron Technology","Information Technology"
"2241",1989-10-01,"MSFT","Microsoft","Information Technology"
"2242",1989-10-01,"TAP","Molson Coors Beverage Company","Consumer Staples"
"2243",1989-10-01,"MDLZ","Mondelez International","Consumer Staples"
"2244",1989-10-01,"MCO","Moody's Corporation","Financials"
"2245",1989-10-01,"MS","Morgan Stanley","Financials"
"2246",1989-10-01,"MSI","Motorola Solutions","Information Technology"
"2247",1989-10-01,"NDAQ","Nasdaq, Inc.","Financials"
"2248",1989-10-01,"NTAP","NetApp","Information Technology"
"2249",1989-10-01,"NWL","Newell Brands","Consumer Discretionary"
"2250",1989-10-01,"NEM","Newmont","Materials"
"2251",1989-10-01,"NWSA","News Corp (Class A)","Communication Services"
"2252",1989-10-01,"NEE","NextEra Energy","Utilities"
"2253",1989-10-01,"NKE","Nike, Inc.","Consumer Discretionary"
"2254",1989-10-01,"NI","NiSource","Utilities"
"2255",1989-10-01,"NSC","Norfolk Southern Railway","Industrials"
"2256",1989-10-01,"NTRS","Northern Trust","Financials"
"2257",1989-10-01,"NOC","Northrop Grumman","Industrials"
"2258",1989-10-01,"NLOK","NortonLifeLock","Information Technology"
"2259",1989-10-01,"NRG","NRG Energy","Utilities"
"2260",1989-10-01,"NUE","Nucor","Materials"
"2261",1989-10-01,"NVDA","Nvidia","Information Technology"
"2262",1989-10-01,"ORLY","O'Reilly Auto Parts","Consumer Discretionary"
"2263",1989-10-01,"OXY","Occidental Petroleum","Energy"
"2264",1989-10-01,"OMC","Omnicom Group","Communication Services"
"2265",1989-10-01,"OKE","Oneok","Energy"
"2266",1989-10-01,"ORCL","Oracle Corporation","Information Technology"
"2267",1989-10-01,"PCAR","Paccar","Industrials"
"2268",1989-10-01,"PARA","Paramount Global","Communication Services"
"2269",1989-10-01,"PH","Parker Hannifin","Industrials"
"2270",1989-10-01,"PAYX","Paychex","Information Technology"
"2271",1989-10-01,"PEP","PepsiCo","Consumer Staples"
"2272",1989-10-01,"PKI","PerkinElmer","Health Care"
"2273",1989-10-01,"PFE","Pfizer","Health Care"
"2274",1989-10-01,"PM","Philip Morris International","Consumer Staples"
"2275",1989-10-01,"PNW","Pinnacle West","Utilities"
"2276",1989-10-01,"PXD","Pioneer Natural Resources","Energy"
"2277",1989-10-01,"PNC","PNC Financial Services","Financials"
"2278",1989-10-01,"PPG","PPG Industries","Materials"
"2279",1989-10-01,"PPL","PPL Corporation","Utilities"
"2280",1989-10-01,"PFG","Principal Financial Group","Financials"
"2281",1989-10-01,"PG","Procter & Gamble","Consumer Staples"
"2282",1989-10-01,"PGR","Progressive Corporation","Financials"
"2283",1989-10-01,"PLD","Prologis","Real Estate"
"2284",1989-10-01,"PRU","Prudential Financial","Financials"
"2285",1989-10-01,"PEG","Public Service Enterprise Group","Utilities"
"2286",1989-10-01,"PSA","Public Storage","Real Estate"
"2287",1989-10-01,"PHM","PulteGroup","Consumer Discretionary"
"2288",1989-10-01,"PWR","Quanta Services","Industrials"
"2289",1989-10-01,"QCOM","Qualcomm","Information Technology"
"2290",1989-10-01,"DGX","Quest Diagnostics","Health Care"
"2291",1989-10-01,"RL","Ralph Lauren Corporation","Consumer Discretionary"
"2292",1989-10-01,"RTX","Raytheon Technologies","Industrials"
"2293",1989-10-01,"RF","Regions Financial Corporation","Financials"
"2294",1989-10-01,"RSG","Republic Services","Industrials"
"2295",1989-10-01,"RHI","Robert Half","Industrials"
"2296",1989-10-01,"ROK","Rockwell Automation","Industrials"
"2297",1989-10-01,"ROP","Roper Technologies","Industrials"
"2298",1989-10-01,"SPGI","S&P Global","Financials"
"2299",1989-10-01,"SLB","Schlumberger","Energy"
"2300",1989-10-01,"SEE","Sealed Air","Materials"
"2301",1989-10-01,"SRE","Sempra Energy","Utilities"
"2302",1989-10-01,"SHW","Sherwin-Williams","Materials"
"2303",1989-10-01,"SPG","Simon Property Group","Real Estate"
"2304",1989-10-01,"SJM","The J.M. Smucker Company","Consumer Staples"
"2305",1989-10-01,"SNA","Snap-on","Industrials"
"2306",1989-10-01,"SO","Southern Company","Utilities"
"2307",1989-10-01,"LUV","Southwest Airlines","Industrials"
"2308",1989-10-01,"SWK","Stanley Black & Decker","Industrials"
"2309",1989-10-01,"STT","State Street Corporation","Financials"
"2310",1989-10-01,"SYK","Stryker Corporation","Health Care"
"2311",1989-10-01,"SYY","Sysco","Consumer Staples"
"2312",1989-10-01,"TROW","T. Rowe Price","Financials"
"2313",1989-10-01,"TPR","Tapestry, Inc.","Consumer Discretionary"
"2314",1989-10-01,"TGT","Target Corporation","Consumer Discretionary"
"2315",1989-10-01,"TXN","Texas Instruments","Information Technology"
"2316",1989-10-01,"TXT","Textron","Industrials"
"2317",1989-10-01,"TMO","Thermo Fisher Scientific","Health Care"
"2318",1989-10-01,"TJX","TJX Companies","Consumer Discretionary"
"2319",1989-10-01,"TT","Trane Technologies","Industrials"
"2320",1989-10-01,"TRV","The Travelers Companies","Financials"
"2321",1989-10-01,"TFC","Truist","Financials"
"2322",1989-10-01,"TSN","Tyson Foods","Consumer Staples"
"2323",1989-10-01,"USB","U.S. Bank","Financials"
"2324",1989-10-01,"UNP","Union Pacific Corporation","Industrials"
"2325",1989-10-01,"UPS","United Parcel Service","Industrials"
"2326",1989-10-01,"UNH","UnitedHealth Group","Health Care"
"2327",1989-10-01,"VLO","Valero Energy","Energy"
"2328",1989-10-01,"VRSN","Verisign","Information Technology"
"2329",1989-10-01,"VZ","Verizon","Communication Services"
"2330",1989-10-01,"VFC","VF Corporation","Consumer Discretionary"
"2331",1989-10-01,"VTRS","Viatris","Health Care"
"2332",1989-10-01,"VNO","Vornado Realty Trust","Real Estate"
"2333",1989-10-01,"VMC","Vulcan Materials Company","Materials"
"2334",1989-10-01,"WBA","Walgreens Boots Alliance","Consumer Staples"
"2335",1989-10-01,"WMT","Walmart","Consumer Staples"
"2336",1989-10-01,"WBD","Warner Bros. Discovery","Communication Services"
"2337",1989-10-01,"WM","Waste Management","Industrials"
"2338",1989-10-01,"WAT","Waters Corporation","Health Care"
"2339",1989-10-01,"WEC","WEC Energy Group","Utilities"
"2340",1989-10-01,"WFC","Wells Fargo","Financials"
"2341",1989-10-01,"WELL","Welltower","Real Estate"
"2342",1989-10-01,"WDC","Western Digital","Information Technology"
"2343",1989-10-01,"WRK","WestRock","Materials"
"2344",1989-10-01,"WY","Weyerhaeuser","Real Estate"
"2345",1989-10-01,"WHR","Whirlpool Corporation","Consumer Discretionary"
"2346",1989-10-01,"WMB","Williams Companies","Energy"
"2347",1989-10-01,"WTW","Willis Towers Watson","Financials"
"2348",1989-10-01,"GWW","W. W. Grainger","Industrials"
"2349",1989-10-01,"WYNN","Wynn Resorts","Consumer Discretionary"
"2350",1989-10-01,"XEL","Xcel Energy","Utilities"
"2351",1989-10-01,"YUM","Yum! Brands","Consumer Discretionary"
"2352",1989-10-01,"ZBH","Zimmer Biomet","Health Care"
"2353",1989-10-01,"ZION","Zions Bancorporation","Financials"
"2354",1989-10-01,"UA/UAA","Under Armour",NA
"2355",1989-10-01,"PBCT","People's United Financial",NA
"2356",1989-10-01,"XLNX","Xilinx",NA
"2357",1989-10-01,"GPS","Gap Inc.",NA
"2358",1989-10-01,"LEG","Leggett & Platt",NA
"2359",1989-10-01,"WU","Western Union",NA
"2360",1989-10-01,"UNM","Unum",NA
"2361",1989-10-01,"NOV","Nov",NA
"2362",1989-10-01,"FLIR","FLIR Systems",NA
"2363",1989-10-01,"VAR","Varian Medical Systems",NA
"2364",1989-10-01,"FLS","Flowserve",NA
"2365",1989-10-01,"XRX","Xerox",NA
"2366",1989-10-01,"TIF","Tiffany & Co",NA
"2367",1989-10-01,"AIV","Apartment Investment & Management",NA
"2368",1989-10-01,"NBL","Noble Energy",NA
"2369",1989-10-01,"ETFC","E-Trade",NA
"2370",1989-10-01,"HRB","H&R Block",NA
"2371",1989-10-01,"KSS","Kohl's",NA
"2372",1989-10-01,"HOG","Harley-Davidson",NA
"2373",1989-10-01,"JWN","Nordstrom",NA
"2374",1989-10-01,"CPRI","Capri Holdings",NA
"2375",1989-10-01,"AGN","Allergan",NA
"2376",1989-10-01,"M","Macy's",NA
"2377",1989-10-01,"RTN","Raytheon Company",NA
"2378",1989-10-01,"STI","SunTrust Banks",NA
"2379",1989-10-01,"VIAB","Viacom",NA
"2380",1989-10-01,"CELG","Celgene",NA
"2381",1989-10-01,"JEF","Jefferies Financial Group",NA
"2382",1989-10-01,"TSS","TSYS",NA
"2383",1989-10-01,"APC","Anadarko Petroleum",NA
"2384",1989-10-01,"RHT","Red Hat",NA
"2385",1989-10-01,"LLL","L3 Technologies",NA
"2386",1989-10-01,"MAT","Mattel",NA
"2387",1989-10-01,"FLR","Fluor Corporation",NA
"2388",1989-10-01,"GT","The Goodyear Tire & Rubber Company",NA
"2389",1989-10-01,"PCG","Pacific Gas & Electric Company",NA
"2390",1989-10-01,"SCG","SCANA",NA
"2391",1989-10-01,"COL","Rockwell Collins",NA
"2392",1989-10-01,"AET","Aetna",NA
"2393",1989-10-01,"SRCL","Stericycle",NA
"2394",1989-10-01,"EQT","EQT",NA
"2395",1989-10-01,"CA","CA Technologies",NA
"2396",1989-10-01,"ANDV","Andeavor",NA
"2397",1989-10-01,"XL","XL Group",NA
"2398",1989-10-01,"DPS","Dr Pepper Snapple Group",NA
"2399",1989-10-01,"TWX","Time Warner",NA
"2400",1989-10-01,"MON","Monsanto",NA
"2401",1989-10-01,"WYN","Wyndham Worldwide",NA
"2402",1989-10-01,"PDCO","Patterson Companies",NA
"2403",1989-10-01,"CHK","Chesapeake Energy",NA
"2404",1989-10-01,"SNI","Scripps Networks Interactive",NA
"2405",1989-10-01,"BCR","CR Bard",NA
"2406",1989-10-01,"SPLS","Staples",NA
"2407",1989-10-01,"DOW","Dow Chemical Company",NA
"2408",1989-10-01,"DD","DuPont",NA
"2409",1989-10-01,"WFM","Whole Foods Market",NA
"2410",1989-10-01,"AN","AutoNation",NA
"2411",1989-10-01,"BBBY","Bed Bath & Beyond",NA
"2412",1989-10-01,"MUR","Murphy Oil",NA
"2413",1989-10-01,"RAI","Reynolds American",NA
"2414",1989-10-01,"R","Ryder System",NA
"2415",1989-10-01,"TGNA","Tegna",NA
"2416",1989-10-01,"DNB","Dun & Bradstreet",NA
"2417",1989-10-01,"SWN","Southwestern Energy",NA
"2418",1989-10-01,"URBN","Urban Outfitters",NA
"2419",1989-10-01,"FTR","Frontier Communications",NA
"2420",1989-10-01,"FSLR","First Solar",NA
"2421",1989-10-01,"HAR","Harman International",NA
"2422",1989-10-01,"LLTC","Linear Technology",NA
"2423",1989-10-01,"PBI","Pitney Bowes",NA
"2424",1989-10-01,"SE","Spectra Energy",NA
"2425",1989-10-01,"STJ","St Jude Medical",NA
"2426",1989-10-01,"LM","Legg Mason",NA
"2427",1989-10-01,"AA","Alcoa Inc",NA
"2428",1989-10-01,"DO","Diamond Offshore Drilling",NA
"2429",1989-10-01,"HOT","Starwood",NA
"2430",1989-10-01,"EMC","EMC Corporation",NA
"2431",1989-10-01,"TE","TECO Energy",NA
"2432",1989-10-01,"CCE","Coca-Cola Enterprises",NA
"2433",1989-10-01,"TWC","Time Warner Cable",NA
"2434",1989-10-01,"SNDK","SanDisk",NA
"2435",1989-10-01,"THC","Tenet Healthcare",NA
"2436",1989-10-01,"CAM","Cameron International",NA
"2437",1989-10-01,"POM","Pepco Holdings",NA
"2438",1989-10-01,"CNX","Consol Energy",NA
"2439",1989-10-01,"PCL","Plum Creek Timber",NA
"2440",1989-10-01,"PCP","Precision Castparts Corporation",NA
"2441",1989-10-01,"BRCM","Broadcom Corporation",NA
"2442",1989-10-01,"ACE","Chubb",NA
"2443",1989-10-01,"ALTR","Altera",NA
"2444",1989-10-01,"CSC","Computer Sciences Corporation",NA
"2445",1989-10-01,"SIAL","Sigma-Aldrich",NA
"2446",1989-10-01,"GNW","Genworth Financial",NA
"2447",1989-10-01,"HCBK","Hudson City Bancorp",NA
"2448",1989-10-01,"HSP","Hospira",NA
"2449",1989-10-01,"PLL","Pall Corporation",NA
"2450",1989-10-01,"DTV","DirecTV",NA
"2451",1989-10-01,"NE","Noble Corporation",NA
"2452",1989-10-01,"FDO","Family Dollar",NA
"2453",1989-10-01,"ATI","Allegheny Technologies",NA
"2454",1989-10-01,"TEG","Integrys Energy Group",NA
"2455",1989-10-01,"WIN","Windstream Communications",NA
"2456",1989-10-01,"AGN","Allergan",NA
"2457",1989-10-01,"DNR","Denbury Resources",NA
"2458",1989-10-01,"NBR","Nabors Industries",NA
"2459",1989-10-01,"AVP","Avon Products",NA
"2460",1989-10-01,"CFN","Carefusion",NA
"2461",1989-10-01,"SWY","Safeway",NA
"2462",1989-10-01,"BMS","Bemis Company",NA
"2463",1989-10-01,"JBL","Jabil Circuit",NA
"2464",1989-10-01,"BTU","Peabody Energy",NA
"2465",1989-10-01,"GHC","Graham Holdings",NA
"2466",1989-10-01,"RDC","Rowan Companies",NA
"2467",1989-10-01,"X","United States Steel",NA
"2468",1989-10-01,"FRX","Forest Laboratories",NA
"2469",1989-10-01,"IGT","International Game Technology",NA
"2470",1989-10-01,"LSI","LSI Corporation",NA
"2471",1989-10-01,"BEAM","Beam Inc",NA
"2472",1989-10-01,"SLM","SLM Corporation",NA
"2473",1989-10-01,"LIFE","Life Technologies",NA
"2474",1989-10-01,"ANF","Abercrombie & Fitch",NA
"2475",1989-10-01,"TER","Teradyne",NA
"2476",1989-10-01,"MOLX","Molex",NA
"2477",1989-10-01,"JCP","JCPenney",NA
"2478",1989-10-01,"NYX","NYSE Euronext",NA
"2479",1989-10-01,"DELL","Dell",NA
"2480",1989-10-01,"AMD","Advanced Micro Devices",NA
"2481",1989-10-01,"BMC","BMC Software",NA
"2482",1989-10-01,"S","Sprint Nextel",NA
"2483",1989-10-01,"APOL","Apollo Education Group",NA
"2484",1989-10-01,"FHN","First Horizon",NA
"2485",1989-10-01,"HNZ","Heinz",NA
"2486",1989-10-01,"DF","Dean Foods",NA
"2487",1989-10-01,"CVH","Coventry Health Care",NA
"2488",1989-10-01,"PCS","MetroPCS",NA
"2489",1989-10-01,"BIG","Big Lots",NA
"2490",1989-10-01,"FII","Federated Investors",NA
"2491",1989-10-01,"TIE","Titanium Metals",NA
"2492",1989-10-01,"RRD","RR Donnelley",NA
"2493",1989-10-01,"SUN","Sunoco",NA
"2494",1989-10-01,"LXK","Lexmark",NA
"2495",1989-10-01,"DV","DeVry",NA
"2496",1989-10-01,"SHLD","Sears Holdings",NA
"2497",1989-10-01,"GR","Goodrich Corporation",NA
"2498",1989-10-01,"PGN","Progress Energy",NA
"2499",1989-10-01,"SLE","Sara Lee Corporation",NA
"2500",1989-10-01,"NVLS","Novellus Systems",NA
"2501",1989-10-01,"MMI","Motorola Mobility",NA
"2502",1989-10-01,"EP","El Paso Corporation",NA
"2503",1989-10-01,"SVU","Supervalu",NA
"2504",1989-10-01,"MHS","Medco Health Solutions",NA
"2505",1989-10-01,"CEG","Constellation Energy Group",NA
"2506",1989-10-01,"CPWR","Compuware",NA
"2507",1989-10-01,"TLAB","Tellabs",NA
"2508",1989-10-01,"MWW","Monster Worldwide",NA
"2509",1989-10-01,"WFR","MEMC Electronic Materials",NA
"2510",1989-10-01,"GAS","Nicor Gas",NA
"2511",1989-10-01,"JNS","Janus Capital Group",NA
"2512",1989-10-01,"ITT","ITT",NA
"2513",1989-10-01,"CEPH","Cephalon",NA
"2514",1989-10-01,"NSM","National Semiconductor",NA
"2515",1989-10-01,"MI","Marshall & Ilsley",NA
"2516",1989-10-01,"RSH","RadioShack",NA
"2517",1989-10-01,"NOVL","Novell",NA
"2518",1989-10-01,"GENZ","Genzyme",NA
"2519",1989-10-01,"Q","Qwest Communications",NA
"2520",1989-10-01,"MFE","McAfee",NA
"2521",1989-10-01,"KG","King Pharmaceuticals",NA
"2522",1989-10-01,"EK","Eastman Kodak",NA
"2523",1989-10-01,"ODP","Office Depot",NA
"2524",1989-10-01,"NYT","The New York Times Company",NA
"2525",1989-10-01,"PTV","Pactiv",NA
"2526",1989-10-01,"SII","Smith International",NA
"2527",1989-10-01,"MIL","Millipore",NA
"2528",1989-10-01,"STR","Questar",NA
"2529",1989-10-01,"XTO","XTO Energy",NA
