"","symbol","date","Ra"
"1643","CHD",2008-12-31,-0.0558549372296242
"1644","CHD",2009-01-30,-0.0514967263091167
"1645","CHD",2009-02-27,-0.0794335321772865
"1646","CHD",2009-03-31,0.0676612865304003
"1647","CHD",2009-04-30,0.041738759248455
"1648","CHD",2009-05-29,-0.0745678239763726
"1649","CHD",2009-06-29,0.0944893273450627
"1650","CI",2007-12-31,-0.016836627847589
"1651","CI",2008-01-31,-0.0844964859964358
"1652","CI",2008-02-29,-0.0937180947123478
"1653","CI",2008-03-31,-0.0891082218762784
"1654","CI",2008-04-30,0.0527478640878249
"1655","CI",2008-05-30,-0.0494026223952555
"1656","CI",2008-06-30,-0.12832541937367
"1657","CI",2008-07-31,0.0460584217769757
"1658","CI",2008-08-29,0.13128075124294
"1659","CI",2008-09-30,-0.188634263063034
"1660","CI",2008-10-31,-0.520306277641352
"1661","CI",2008-11-28,-0.257054900633694
"1662","CI",2008-12-31,0.391411732239163
"1663","CI",2009-01-30,0.0302671891094626
"1664","CI",2009-02-27,-0.092166010025767
"1665","CI",2009-03-31,0.11944862944095
"1666","CI",2009-04-30,0.120522841189059
"1667","CI",2009-05-29,0.124809750902175
"1668","CI",2009-06-29,0.0938204546435322
"1669","CINF",2007-12-31,0.00453706029897338
"1670","CINF",2008-01-31,-0.0252901437192237
"1671","CINF",2008-02-29,-0.0355478500592151
"1672","CINF",2008-03-31,0.0342137266431235
"1673","CINF",2008-04-30,-0.0562564687149669
"1674","CINF",2008-05-30,-0.0245126471466596
"1675","CINF",2008-06-30,-0.265072197017312
"1676","CINF",2008-07-31,0.0960629366571075
"1677","CINF",2008-08-29,0.0646553520887001
"1678","CINF",2008-09-30,-0.0275774797694507
"1679","CINF",2008-10-31,-0.0861463575913047
"1680","CINF",2008-11-28,0.125047811464193
"1681","CINF",2008-12-31,0.00656597247361335
"1682","CINF",2009-01-30,-0.245614127299701
"1683","CINF",2009-02-27,-0.0633832699138885
"1684","CINF",2009-03-31,0.133719281120901
"1685","CINF",2009-04-30,0.0472234065360526
"1686","CINF",2009-05-29,-0.0559501400801736
"1687","CINF",2009-06-29,0.00543160215382654
"1688","CTAS",2007-12-31,0.065272366555998
"1689","CTAS",2008-01-31,-0.023795117190293
"1690","CTAS",2008-02-29,-0.110831359943163
"1691","CTAS",2008-03-31,-0.00833903083446419
"1692","CTAS",2008-04-30,0.0374912812935693
"1693","CTAS",2008-05-30,-0.00303948959559974
"1694","CTAS",2008-06-30,-0.10196495852271
"1695","CTAS",2008-07-31,0.0728027995867355
"1696","CTAS",2008-08-29,0.0829817379368407
"1697","CTAS",2008-09-30,-0.0678572704264131
"1698","CTAS",2008-10-31,-0.174503360389338
"1699","CTAS",2008-11-28,0.0135019024960485
"1700","CTAS",2008-12-31,-0.0328892862369631
"1701","CTAS",2009-01-30,-0.0206630222124325
"1702","CTAS",2009-02-27,-0.0893175753500894
"1703","CTAS",2009-03-31,0.218334094394738
"1704","CTAS",2009-04-30,0.0380257098522705
"1705","CTAS",2009-05-29,-0.0923616174464714
"1706","CTAS",2009-06-29,-0.0154570321308284
"1707","CSCO",2007-12-31,-0.0181354808719918
"1708","CSCO",2008-01-31,-0.0949391468902638
"1709","CSCO",2008-02-29,-0.00449010815993556
"1710","CSCO",2008-03-31,-0.0123000648419196
"1711","CSCO",2008-04-30,0.0643420487610331
"1712","CSCO",2008-05-30,0.0421219039563316
"1713","CSCO",2008-06-30,-0.12949105762953
"1714","CSCO",2008-07-31,-0.0546000721118334
"1715","CSCO",2008-08-29,0.0936788444601289
"1716","CSCO",2008-09-30,-0.061954284068247
"1717","CSCO",2008-10-31,-0.212322549163889
"1718","CSCO",2008-11-28,-0.0692178015223267
"1719","CSCO",2008-12-31,-0.0145102374749065
"1720","CSCO",2009-01-30,-0.0815953055136902
"1721","CSCO",2009-02-27,-0.0267201295257196
"1722","CSCO",2009-03-31,0.150995469448794
"1723","CSCO",2009-04-30,0.152057454686919
"1724","CSCO",2009-05-29,-0.0424430439550915
"1725","CSCO",2009-06-29,0.0264862007576476
"1726","C",2007-12-31,-0.109497777559991
"1727","C",2008-01-31,-0.0320284726402683
"1728","C",2008-02-29,-0.158324549891525
"1729","C",2008-03-31,-0.0965838172263527
"1730","C",2008-04-30,0.17973879780722
"1731","C",2008-05-30,-0.122645485682749
"1732","C",2008-06-30,-0.234353393311124
"1733","C",2008-07-31,0.134454692296575
"1734","C",2008-08-29,0.0160511900104578
"1735","C",2008-09-30,0.080041580685662
"1736","C",2008-10-31,-0.326118919015493
"1737","C",2008-11-28,-0.392674074738464
"1738","C",2008-12-31,-0.19059097259489
"1739","C",2009-01-30,-0.46967925549422
"1740","C",2009-02-27,-0.577464857724116
"1741","C",2009-03-31,0.686666882752217
"1742","C",2009-04-30,0.20553376501499
"1743","C",2009-05-29,0.219672105714598
"1744","C",2009-06-29,-0.188171824857795
"1745","CTXS",2007-12-31,0.0320391318096542
"1746","CTXS",2008-01-31,-0.0891870046573615
"1747","CTXS",2008-02-29,-0.0488155901685412
"1748","CTXS",2008-03-31,-0.109322865203133
"1749","CTXS",2008-04-30,0.116603973716972
"1750","CTXS",2008-05-30,0.045190934710944
"1751","CTXS",2008-06-30,-0.140812086764557
"1752","CTXS",2008-07-31,-0.094185680458551
"1753","CTXS",2008-08-29,0.136261280752368
"1754","CTXS",2008-09-30,-0.165510525529111
"1755","CTXS",2008-10-31,0.020189967892714
"1756","CTXS",2008-11-28,0.0345362536219462
"1757","CTXS",2008-12-31,-0.115903748717606
"1758","CTXS",2009-01-30,-0.107339978576853
"1759","CTXS",2009-02-27,-0.0218630875110595
"1760","CTXS",2009-03-31,0.100097269317622
"1761","CTXS",2009-04-30,0.26015908215673
"1762","CTXS",2009-05-29,0.100946384840579
"1763","CTXS",2009-06-29,0.0200572397928784
"1764","CME",2007-12-31,0.0394173808383196
"1765","CME",2008-01-31,-0.0999999148121424
"1766","CME",2008-02-29,-0.168610184241702
"1767","CME",2008-03-31,-0.0840779051434516
"1768","CME",2008-04-30,-0.0248347703249826
"1769","CME",2008-05-30,-0.0593512943617034
"1770","CME",2008-06-30,-0.106929841013289
"1771","CME",2008-07-31,-0.0601789326038881
"1772","CME",2008-08-29,-0.0687255132687483
"1773","CME",2008-09-30,0.125830075333998
"1774","CME",2008-10-31,-0.240531772190637
"1775","CME",2008-11-28,-0.248804190635306
"1776","CME",2008-12-31,-0.0122793523317208
"1777","CME",2009-01-30,-0.164336004846895
"1778","CME",2009-02-27,0.0488182744484729
"1779","CME",2009-03-31,0.359391638451573
"1780","CME",2009-04-30,-0.101627738124731
"1781","CME",2009-05-29,0.453083640522747
"1782","CME",2009-06-29,-0.00722412941266726
"1783","CMS",2007-12-31,0.000576016387120459
"1784","CMS",2008-01-31,-0.0983889405851898
"1785","CMS",2008-02-29,-0.0763934637509052
"1786","CMS",2008-03-31,-0.0590694216247688
"1787","CMS",2008-04-30,0.0768101531827838
"1788","CMS",2008-05-30,0.0757355364739125
"1789","CMS",2008-06-30,-0.044259068240201
"1790","CMS",2008-07-31,-0.0939598484312575
"1791","CMS",2008-08-29,0.0119369856824045
"1792","CMS",2008-09-30,-0.0810613121789135
"1793","CMS",2008-10-31,-0.178027449419162
"1794","CMS",2008-11-28,-0.000178056762695222
"1795","CMS",2008-12-31,-0.00492064504980028
"1796","CMS",2009-01-30,0.16221514147376
"1797","CMS",2009-02-27,-0.0486540202713226
"1798","CMS",2009-03-31,0.0705243326771237
"1799","CMS",2009-04-30,0.015202950317273
"1800","CMS",2009-05-29,-0.0468060661526011
"1801","CMS",2009-06-29,0.0758376516872912
"1802","KO",2007-12-31,-0.013344100975449
"1803","KO",2008-01-31,-0.0386181587533103
"1804","KO",2008-02-29,-0.00915254677157629
"1805","KO",2008-03-31,0.0479206699404551
"1806","KO",2008-04-30,-0.0328568269165466
"1807","KO",2008-05-30,-0.0273490048220212
"1808","KO",2008-06-30,-0.086224535464631
"1809","KO",2008-07-31,-0.00923441085406151
"1810","KO",2008-08-29,0.0110674836309748
"1811","KO",2008-09-30,0.0227786485880737
"1812","KO",2008-10-31,-0.166792140056102
"1813","KO",2008-11-28,0.0728212852596968
"1814","KO",2008-12-31,-0.0341365448782952
"1815","KO",2009-01-30,-0.0563290170615689
"1816","KO",2009-02-27,-0.0437728696392552
"1817","KO",2009-03-31,0.0872707638742027
"1818","KO",2009-04-30,-0.0204779874593825
"1819","KO",2009-05-29,0.141927878169919
"1820","KO",2009-06-29,-0.00930648605343709
"1821","CTSH",2007-12-31,0.0771182518826852
"1822","CTSH",2008-01-31,-0.177961151789758
"1823","CTSH",2008-02-29,0.0827956549430267
"1824","CTSH",2008-03-31,-0.0456799129644651
"1825","CTSH",2008-04-30,0.118626277491716
"1826","CTSH",2008-05-30,0.0939536769082026
"1827","CTSH",2008-06-30,-0.0785150674845886
"1828","CTSH",2008-07-31,-0.136573163879178
"1829","CTSH",2008-08-29,0.0445313863510746
"1830","CTSH",2008-09-30,-0.221350535504349
"1831","CTSH",2008-10-31,-0.159001361853897
"1832","CTSH",2008-11-28,0
"1833","CTSH",2008-12-31,-0.0593750450491409
"1834","CTSH",2009-01-30,0.0370985406407789
"1835","CTSH",2009-02-27,-0.0176184908387669
"1836","CTSH",2009-03-31,0.129891225425052
"1837","CTSH",2009-04-30,0.192400014378279
"1838","CTSH",2009-05-29,0.016135405763732
"1839","CTSH",2009-06-29,0.0797935313301501
"1840","CL",2007-12-31,-0.0261084391552782
"1841","CL",2008-01-31,-0.0139919970705366
"1842","CL",2008-02-29,-0.00535924579279079
"1843","CL",2008-03-31,0.0239188117031923
"1844","CL",2008-04-30,-0.0878319239289829
"1845","CL",2008-05-30,0.0517678317957464
"1846","CL",2008-06-30,-0.0707371156166373
"1847","CL",2008-07-31,0.0811243180608099
"1848","CL",2008-08-29,0.0236970145123203
"1849","CL",2008-09-30,-0.0089435050329808
"1850","CL",2008-10-31,-0.16175477124813
"1851","CL",2008-11-28,0.036806879929886
"1852","CL",2008-12-31,0.0533273276809365
"1853","CL",2009-01-30,-0.0450430376731817
"1854","CL",2009-02-27,-0.0747232658771608
"1855","CL",2009-03-31,-0.0199403199526266
"1856","CL",2009-04-30,0.00765562091403638
"1857","CL",2009-05-29,0.117796483909416
"1858","CL",2009-06-29,0.0877937532030864
"1859","CMCSA",2007-12-31,-0.132541700641987
"1860","CMCSA",2008-01-31,-0.00547653178015772
"1861","CMCSA",2008-02-29,0.0759915952117569
"1862","CMCSA",2008-03-31,-0.00693918544776018
"1863","CMCSA",2008-04-30,0.0625647970808638
"1864","CMCSA",2008-05-30,0.0948903503864844
"1865","CMCSA",2008-06-30,-0.156889220192067
"1866","CMCSA",2008-07-31,0.0907282555255637
"1867","CMCSA",2008-08-29,0.027158258589874
"1868","CMCSA",2008-09-30,-0.0731823890330074
"1869","CMCSA",2008-10-31,-0.194391959565702
"1870","CMCSA",2008-11-28,0.100254036265776
"1871","CMCSA",2008-12-31,-0.0265283228924762
"1872","CMCSA",2009-01-30,-0.129058913514396
"1873","CMCSA",2009-02-27,-0.108532396852892
"1874","CMCSA",2009-03-31,0.0444102986108925
"1875","CMCSA",2009-04-30,0.138771480968418
"1876","CMCSA",2009-05-29,-0.109314551503815
"1877","CMCSA",2009-06-29,0.0428471232868566
"1878","CMA",2007-12-31,-0.0384734879228773
"1879","CMA",2008-01-31,0.000689139442564324
"1880","CMA",2008-02-29,-0.168044344956764
"1881","CMA",2008-03-31,-0.0154791284900092
"1882","CMA",2008-04-30,-0.00997734854412913
"1883","CMA",2008-05-30,0.0705443380143884
"1884","CMA",2008-06-30,-0.297166488754004
"1885","CMA",2008-07-31,0.120562423097794
"1886","CMA",2008-08-29,-0.0219364103084317
"1887","CMA",2008-09-30,0.192228487970459
"1888","CMA",2008-10-31,-0.158585207571938
"1889","CMA",2008-11-28,-0.182674483258927
"1890","CMA",2008-12-31,-0.105861478755121
"1891","CMA",2009-01-30,-0.160705514755922
"1892","CMA",2009-02-27,-0.0990395323339301
"1893","CMA",2009-03-31,0.223863567907285
"1894","CMA",2009-04-30,0.145822016006672
"1895","CMA",2009-05-29,0.0333647776234152
"1896","CMA",2009-06-29,0.000435304501213096
"1897","CAG",2007-12-31,-0.0364519499068559
"1898","CAG",2008-01-31,-0.0890495877764578
"1899","CAG",2008-02-29,0.0288638741938347
"1900","CAG",2008-03-31,0.0837106500346352
"1901","CAG",2008-04-30,-0.00806471089189309
"1902","CAG",2008-05-30,0.000849278757534044
"1903","CAG",2008-06-30,-0.18235825750729
"1904","CAG",2008-07-31,0.134286295790825
"1905","CAG",2008-08-29,-0.0189114719770429
"1906","CAG",2008-09-30,-0.0850960770814667
"1907","CAG",2008-10-31,-0.0949419053194727
"1908","CAG",2008-11-28,-0.153272315431087
"1909","CAG",2008-12-31,0.118644210921869
"1910","CAG",2009-01-30,0.0475072538982333
"1911","CAG",2009-02-27,-0.118128570553507
"1912","CAG",2009-03-31,0.118700122920694
"1913","CAG",2009-04-30,0.0604559206822923
"1914","CAG",2009-05-29,0.0502824712819967
"1915","CAG",2009-06-29,0.0457234002107929
"1916","COP",2007-12-31,0.100311444084117
"1917","COP",2008-01-31,-0.0927523041604476
"1918","COP",2008-02-29,0.0384370000823362
"1919","COP",2008-03-31,-0.0785879697615717
"1920","COP",2008-04-30,0.130428897563839
"1921","COP",2008-05-30,0.0861724973395077
"1922","COP",2008-06-30,0.0138562054990288
"1923","COP",2008-07-31,-0.130320315590581
"1924","COP",2008-08-29,0.0109045339211533
"1925","COP",2008-09-30,-0.11222878294974
"1926","COP",2008-10-31,-0.283250194347113
"1927","COP",2008-11-28,0.00980597855047827
"1928","COP",2008-12-31,-0.0137087666394452
"1929","COP",2009-01-30,-0.0824323435558911
"1930","COP",2009-02-27,-0.20534483282697
"1931","COP",2009-03-31,0.0484608976455483
"1932","COP",2009-04-30,0.0469859104666888
"1933","COP",2009-05-29,0.129543321927709
"1934","COP",2009-06-29,-0.0791888123180212
"1935","ED",2007-12-31,0.00597247052365102
"1936","ED",2008-01-31,-0.108086494147994
"1937","ED",2008-02-29,-0.0486779007677923
"1938","ED",2008-03-31,-0.0291020521544021
"1939","ED",2008-04-30,0.047858591948811
"1940","ED",2008-05-30,0.00682890620344501
"1941","ED",2008-06-30,-0.0535114828854657
"1942","ED",2008-07-31,0.0156057104725449
"1943","ED",2008-08-29,0.0449567148564625
"1944","ED",2008-09-30,0.0503670366153213
"1945","ED",2008-10-31,0.00837972358707484
"1946","ED",2008-11-28,-0.0545393984150687
"1947","ED",2008-12-31,-0.0361469925025882
"1948","ED",2009-01-30,0.0467503613545026
"1949","ED",2009-02-27,-0.0981723722979202
"1950","ED",2009-03-31,0.093897290115019
"1951","ED",2009-04-30,-0.062610739625541
"1952","ED",2009-05-29,-0.0297442093019042
"1953","ED",2009-06-29,0.0583757252902302
"1954","STZ",2007-12-31,-0.00168928470848329
"1955","STZ",2008-01-31,-0.115905078407526
"1956","STZ",2008-02-29,-0.0808615814758565
"1957","STZ",2008-03-31,-0.0801664499605391
"1958","STZ",2008-04-30,0.0390493684494817
"1959","STZ",2008-05-30,0.16121935693991
"1960","STZ",2008-06-30,-0.0684799404960965
"1961","STZ",2008-07-31,0.0835851421974918
"1962","STZ",2008-08-29,-0.0190521305936359
"1963","STZ",2008-09-30,0.0165796959063256
"1964","STZ",2008-10-31,-0.415656863797085
"1965","STZ",2008-11-28,0.0175437153079683
"1966","STZ",2008-12-31,0.235893691292348
"1967","STZ",2009-01-30,-0.0792645585269456
"1968","STZ",2009-02-27,-0.101239777497387
"1969","STZ",2009-03-31,-0.0881225235142095
"1970","STZ",2009-04-30,-0.0260505604557063
"1971","STZ",2009-05-29,-0.00258834875622505
"1972","STZ",2009-06-29,0.0804496949193225
"1973","GLW",2007-12-31,-0.0244002905899774
"1974","GLW",2008-01-31,0.00708611090750022
"1975","GLW",2008-02-29,-0.0364935810532746
"1976","GLW",2008-03-31,0.0348688192167508
"1977","GLW",2008-04-30,0.111064512932586
"1978","GLW",2008-05-30,0.025448971197269
"1979","GLW",2008-06-30,-0.156912755060163
"1980","GLW",2008-07-31,-0.13188691082124
"1981","GLW",2008-08-29,0.02894357821176
"1982","GLW",2008-09-30,-0.238559141509078
"1983","GLW",2008-10-31,-0.307544794588338
"1984","GLW",2008-11-28,-0.163485551116692
"1985","GLW",2008-12-31,0.0577136018130122
"1986","GLW",2009-01-30,0.0608602273016168
"1987","GLW",2009-02-27,0.0485579493155268
"1988","GLW",2009-03-31,0.257820024057193
"1989","GLW",2009-04-30,0.101733154449508
"1990","GLW",2009-05-29,0.00892250452588472
"1991","GLW",2009-06-29,0.10680277221513
"1992","COST",2007-12-31,0.0421272781595459
"1993","COST",2008-01-31,-0.0260891328799587
"1994","COST",2008-02-29,-0.0865515989995156
"1995","COST",2008-03-31,0.049256878399845
"1996","COST",2008-04-30,0.0966600474137727
"1997","COST",2008-05-30,0.00315205280549291
"1998","COST",2008-06-30,-0.0165448627076131
"1999","COST",2008-07-31,-0.106358722247013
"2000","COST",2008-08-29,0.0725338333079462
"2001","COST",2008-09-30,-0.0317626629961909
"2002","COST",2008-10-31,-0.121977227917094
"2003","COST",2008-11-28,-0.0944045565084278
"2004","COST",2008-12-31,0.0200113218115376
"2005","COST",2009-01-30,-0.142285371650001
"2006","COST",2009-02-27,-0.0563041014890751
"2007","COST",2009-03-31,0.0940008943921764
"2008","COST",2009-04-30,0.0492225892825666
"2009","COST",2009-05-29,0.00219954642044251
"2010","COST",2009-06-29,-0.0478152455222203
"2011","CCI",2007-12-31,-0.0269006024103963
"2012","CCI",2008-01-31,-0.131731050620933
"2013","CCI",2008-02-29,-0.000830387956851641
"2014","CCI",2008-03-31,-0.0443333633898004
"2015","CCI",2008-04-30,0.126412869084914
"2016","CCI",2008-05-30,0.0936939251624265
"2017","CCI",2008-06-30,-0.0884913179661785
"2018","CCI",2008-07-31,-0.0136840992846585
"2019","CCI",2008-08-29,-0.0209427574879937
"2020","CCI",2008-09-30,-0.225401470116627
"2021","CCI",2008-10-31,-0.269243862501322
"2022","CCI",2008-11-28,-0.33538015793291
"2023","CCI",2008-12-31,0.249467016753577
"2024","CCI",2009-01-30,0.110352707677644
"2025","CCI",2009-02-27,-0.101434430392194
"2026","CCI",2009-03-31,0.163625764453198
"2027","CCI",2009-04-30,0.201371940065822
"2028","CCI",2009-05-29,-0.0106033041256043
"2029","CCI",2009-06-29,-0.00494652251604943
"2030","CSX",2007-12-31,0.0641177504855179
"2031","CSX",2008-01-31,0.101864188056632
"2032","CSX",2008-02-29,0.00409530774084477
"2033","CSX",2008-03-31,0.155606172092724
"2034","CSX",2008-04-30,0.122703488475771
"2035","CSX",2008-05-30,0.0999992151574769
"2036","CSX",2008-06-30,-0.0905009014653292
"2037","CSX",2008-07-31,0.0759435697060269
"2038","CSX",2008-08-29,-0.0395791803210103
"2039","CSX",2008-09-30,-0.156307965496261
"2040","CSX",2008-10-31,-0.162176950615194
"2041","CSX",2008-11-28,-0.180551151624999
"2042","CSX",2008-12-31,-0.128088396093586
"2043","CSX",2009-01-30,-0.108099296125739
"2044","CSX",2009-02-27,-0.140718183226287
"2045","CSX",2009-03-31,0.0474066574607954
"2046","CSX",2009-04-30,0.14468124568918
"2047","CSX",2009-05-29,0.0813045369865104
"2048","CSX",2009-06-29,0.0944584786634444
"2049","CMI",2007-12-31,0.081514508586491
"2050","CMI",2008-01-31,-0.240794422566115
"2051","CMI",2008-02-29,0.0444847974341207
"2052","CMI",2008-03-31,-0.0706627854169658
"2053","CMI",2008-04-30,0.338102871276841
"2054","CMI",2008-05-30,0.126038688960204
"2055","CMI",2008-06-30,-0.0695822361487376
"2056","CMI",2008-07-31,0.0125149814921044
"2057","CMI",2008-08-29,-0.0151996316795053
"2058","CMI",2008-09-30,-0.329036624576445
"2059","CMI",2008-10-31,-0.401875593941453
"2060","CMI",2008-11-28,-0.0135968316789828
"2061","CMI",2008-12-31,0.0449571480579221
"2062","CMI",2009-01-30,-0.10288048185935
"2063","CMI",2009-02-27,-0.125709710995574
"2064","CMI",2009-03-31,0.223558017691115
"2065","CMI",2009-04-30,0.335953322449682
"2066","CMI",2009-05-29,-0.0410477149878211
"2067","CMI",2009-06-29,0.112858429361618
"2068","CVS",2007-12-31,-0.00400923539676501
"2069","CVS",2008-01-31,-0.0195462526039012
"2070","CVS",2008-02-29,0.0377794468126544
"2071","CVS",2008-03-31,0.0032193533811864
"2072","CVS",2008-04-30,-0.00196412767800846
"2073","CVS",2008-05-30,0.0599456369803175
"2074","CVS",2008-06-30,-0.075251450303877
"2075","CVS",2008-07-31,-0.0759375428226564
"2076","CVS",2008-08-29,0.00273931336793298
"2077","CVS",2008-09-30,-0.0803276639314923
"2078","CVS",2008-10-31,-0.087184261832157
"2079","CVS",2008-11-28,-0.0561171850896758
"2080","CVS",2008-12-31,-0.0065674740026036
"2081","CVS",2009-01-30,-0.0619960046179624
"2082","CVS",2009-02-27,-0.0424109519621007
"2083","CVS",2009-03-31,0.0679878055246594
"2084","CVS",2009-04-30,0.158979013763631
"2085","CVS",2009-05-29,-0.0623033468562362
"2086","CVS",2009-06-29,0.0781880986756993
"2087","DHI",2007-12-31,0.0672608593074162
"2088","DHI",2008-01-31,0.310554529397252
"2089","DHI",2008-02-29,-0.178949318603022
"2090","DHI",2008-03-31,0.12259440993332
"2091","DHI",2008-04-30,-0.0165080545665992
"2092","DHI",2008-05-30,-0.175444308711155
"2093","DHI",2008-06-30,-0.146341354691013
"2094","DHI",2008-07-31,0.0248846762182089
"2095","DHI",2008-08-29,0.128160590057836
"2096","DHI",2008-09-30,0.0449440813466242
"2097","DHI",2008-10-31,-0.433179527236465
"2098","DHI",2008-11-28,-0.0691061960313856
"2099","DHI",2008-12-31,0.0345124217073396
"2100","DHI",2009-01-30,-0.157001729868933
"2101","DHI",2009-02-27,0.424410372651216
"2102","DHI",2009-03-31,0.147929135519719
"2103","DHI",2009-04-30,0.345360600206933
"2104","DHI",2009-05-29,-0.291312752835039
"2105","DHI",2009-06-29,0.0358305698317121
"2106","DHR",2007-12-31,0.0185642774382218
"2107","DHR",2008-01-31,-0.145657385533432
"2108","DHR",2008-02-29,-0.0108061229017845
"2109","DHR",2008-03-31,0.0257480854273633
"2110","DHR",2008-04-30,0.026173914315369
"2111","DHR",2008-05-30,0.00205092067622825
"2112","DHR",2008-06-30,-0.0108829507663134
"2113","DHR",2008-07-31,0.0304008630620016
"2114","DHR",2008-08-29,0.0241058560592711
"2115","DHR",2008-09-30,-0.148839107256023
"2116","DHR",2008-10-31,-0.14639776573823
"2117","DHR",2008-11-28,-0.0607698306998645
"2118","DHR",2008-12-31,0.0179941321425638
"2119","DHR",2009-01-30,-0.0120115438106159
"2120","DHR",2009-02-27,-0.0924372236176759
"2121","DHR",2009-03-31,0.0687452989885762
"2122","DHR",2009-04-30,0.0778311070047144
"2123","DHR",2009-05-29,0.0326832567707138
"2124","DHR",2009-06-29,0.0406234641500647
"2125","DRI",2007-12-31,-0.299367683029526
"2126","DRI",2008-01-31,0.0299572225571756
"2127","DRI",2008-02-29,0.0882454491461395
"2128","DRI",2008-03-31,0.0557894706733295
"2129","DRI",2008-04-30,0.0987549029081165
"2130","DRI",2008-05-30,-0.0373804416762499
"2131","DRI",2008-06-30,-0.0674454552426597
"2132","DRI",2008-07-31,0.0262716879015659
"2133","DRI",2008-08-29,-0.100706406886378
"2134","DRI",2008-09-30,-0.0225332724109901
"2135","DRI",2008-10-31,-0.219484255535695
"2136","DRI",2008-11-28,-0.175011236065061
"2137","DRI",2008-12-31,0.540732420534996
"2138","DRI",2009-01-30,-0.0630783020136713
"2139","DRI",2009-02-27,0.0350885779044323
"2140","DRI",2009-03-31,0.262342708309806
"2141","DRI",2009-04-30,0.0851583691145978
"2142","DRI",2009-05-29,-0.0216389746417183
"2143","DRI",2009-06-29,-0.0660772066231288
"2144","DVA",2007-12-31,-0.0903955125100888
"2145","DVA",2008-01-31,-0.0518189548116754
"2146","DVA",2008-02-29,-0.0711210555867491
"2147","DVA",2008-03-31,-0.0376789023703846
"2148","DVA",2008-04-30,0.0973618549984026
"2149","DVA",2008-05-30,-0.0101125357756153
"2150","DVA",2008-06-30,0.0240940622939838
"2151","DVA",2008-07-31,0.0511951044157688
"2152","DVA",2008-08-29,0.0275738953473195
"2153","DVA",2008-09-30,-0.00662139745600276
"2154","DVA",2008-10-31,-0.00456056848133901
"2155","DVA",2008-11-28,-0.114537444933921
"2156","DVA",2008-12-31,-0.0135323383084577
"2157","DVA",2009-01-30,-0.0518458745208795
"2158","DVA",2009-02-27,-0.00170217021276597
"2159","DVA",2009-03-31,-0.0632991928090022
"2160","DVA",2009-04-30,0.0550625255972697
"2161","DVA",2009-05-29,-0.0271726990369938
"2162","DVA",2009-06-29,0.097539303923742
"2163","DE",2007-12-31,0.0548118201983931
"2164","DE",2008-01-31,-0.0597082665734014
"2165","DE",2008-02-29,-0.0268387762928379
"2166","DE",2008-03-31,-0.0530500043525657
"2167","DE",2008-04-30,0.0451270807794255
"2168","DE",2008-05-30,-0.0324730056234689
"2169","DE",2008-06-30,-0.109840098831695
"2170","DE",2008-07-31,-0.0273120045925502
"2171","DE",2008-08-29,0.00584416836488844
"2172","DE",2008-09-30,-0.295152160095689
"2173","DE",2008-10-31,-0.221010246103405
"2174","DE",2008-11-28,-0.0972507956949856
"2175","DE",2008-12-31,0.108904174443389
"2176","DE",2009-01-30,-0.0934235820546768
"2177","DE",2009-02-27,-0.208693652669037
"2178","DE",2009-03-31,0.205102030805858
"2179","DE",2009-04-30,0.255247742666418
"2180","DE",2009-05-29,0.0535630515903194
"2181","DE",2009-06-29,-0.0238756407151814
"2182","DAL",2007-12-31,-0.239530196688408
"2183","DAL",2008-01-31,0.129617091190493
"2184","DAL",2008-02-29,-0.2063019442033
"2185","DAL",2008-03-31,-0.35580529587594
"2186","DAL",2008-04-30,-0.0104650891840498
"2187","DAL",2008-05-30,-0.277320617331968
"2188","DAL",2008-06-30,-0.0731710710362368
"2189","DAL",2008-07-31,0.322807241389799
"2190","DAL",2008-08-29,0.0782490946834293
"2191","DAL",2008-09-30,-0.0836408779683291
"2192","DAL",2008-10-31,0.473825742504235
"2193","DAL",2008-11-28,-0.197632018787343
"2194","DAL",2008-12-31,0.300794433140876
"2195","DAL",2009-01-30,-0.397905672753558
"2196","DAL",2009-02-27,-0.271014405024847
"2197","DAL",2009-03-31,0.119284260416904
"2198","DAL",2009-04-30,0.0959148781302304
"2199","DAL",2009-05-29,-0.0583470365026155
"2200","DAL",2009-06-29,-0.00344235313175656
"2201","XRAY",2007-12-31,0.065858503177892
"2202","XRAY",2008-01-31,-0.0824078038193627
"2203","XRAY",2008-02-29,-0.0549504688479073
"2204","XRAY",2008-03-31,-0.0100877783716619
"2205","XRAY",2008-04-30,0.00699446514118063
"2206","XRAY",2008-05-30,0.0429639585804094
"2207","XRAY",2008-06-30,-0.0911811015599742
"2208","XRAY",2008-07-31,0.09375029815203
"2209","XRAY",2008-08-29,-0.0263354788006809
"2210","XRAY",2008-09-30,-0.0409605003788541
"2211","XRAY",2008-10-31,-0.190729723212665
"2212","XRAY",2008-11-28,-0.141540747556634
"2213","XRAY",2008-12-31,0.0848577749284192
"2214","XRAY",2009-01-30,-0.047096240169901
"2215","XRAY",2009-02-27,-0.140839773594183
"2216","XRAY",2009-03-31,0.16356541395928
"2217","XRAY",2009-04-30,0.0659218324588595
"2218","XRAY",2009-05-29,0.0223621788212149
"2219","XRAY",2009-06-29,0.0575141061987279
"2220","DVN",2007-12-31,0.0686829984869759
"2221","DVN",2008-01-31,-0.0434150703063723
"2222","DVN",2008-02-29,0.20776032975186
"2223","DVN",2008-03-31,0.0188373358431588
