"","Date","Ticker","Name","Sector"
"2148",1991-04-01,"D","Dominion Energy","Utilities"
"2149",1991-04-01,"DOV","Dover Corporation","Industrials"
"2150",1991-04-01,"DTE","DTE Energy","Utilities"
"2151",1991-04-01,"DUK","Duke Energy","Utilities"
"2152",1991-04-01,"EMN","Eastman Chemical Company","Materials"
"2153",1991-04-01,"ETN","Eaton Corporation","Industrials"
"2154",1991-04-01,"EBAY","eBay","Consumer Discretionary"
"2155",1991-04-01,"ECL","Ecolab","Materials"
"2156",1991-04-01,"EIX","Edison International","Utilities"
"2157",1991-04-01,"EA","Electronic Arts","Communication Services"
"2158",1991-04-01,"ELV","Elevance Health","Health Care"
"2159",1991-04-01,"LLY","Eli Lilly and Company","Health Care"
"2160",1991-04-01,"EMR","Emerson Electric","Industrials"
"2161",1991-04-01,"ETR","Entergy","Utilities"
"2162",1991-04-01,"EOG","EOG Resources","Energy"
"2163",1991-04-01,"EFX","Equifax","Industrials"
"2164",1991-04-01,"EQR","Equity Residential","Real Estate"
"2165",1991-04-01,"EL","The Estée Lauder Companies","Consumer Staples"
"2166",1991-04-01,"ES","Eversource","Utilities"
"2167",1991-04-01,"EXC","Exelon","Utilities"
"2168",1991-04-01,"EXPD","Expeditors International","Industrials"
"2169",1991-04-01,"XOM","ExxonMobil","Energy"
"2170",1991-04-01,"FDX","FedEx","Industrials"
"2171",1991-04-01,"FITB","Fifth Third Bank","Financials"
"2172",1991-04-01,"FE","FirstEnergy","Utilities"
"2173",1991-04-01,"FIS","FIS","Information Technology"
"2174",1991-04-01,"FISV","Fiserv","Information Technology"
"2175",1991-04-01,"F","Ford Motor Company","Consumer Discretionary"
"2176",1991-04-01,"BEN","Franklin Templeton","Financials"
"2177",1991-04-01,"FCX","Freeport-McMoRan","Materials"
"2178",1991-04-01,"GD","General Dynamics","Industrials"
"2179",1991-04-01,"GE","General Electric","Industrials"
"2180",1991-04-01,"GIS","General Mills","Consumer Staples"
"2181",1991-04-01,"GPC","Genuine Parts Company","Consumer Discretionary"
"2182",1991-04-01,"GILD","Gilead Sciences","Health Care"
"2183",1991-04-01,"GL","Globe Life","Financials"
"2184",1991-04-01,"GS","Goldman Sachs","Financials"
"2185",1991-04-01,"HAL","Halliburton","Energy"
"2186",1991-04-01,"HIG","Hartford (The)","Financials"
"2187",1991-04-01,"HAS","Hasbro","Consumer Discretionary"
"2188",1991-04-01,"PEAK","Healthpeak","Real Estate"
"2189",1991-04-01,"HSY","Hershey's","Consumer Staples"
"2190",1991-04-01,"HES","Hess Corporation","Energy"
"2191",1991-04-01,"HD","The Home Depot","Consumer Discretionary"
"2192",1991-04-01,"HON","Honeywell","Industrials"
"2193",1991-04-01,"HST","Host Hotels & Resorts","Real Estate"
"2194",1991-04-01,"HPQ","HP Inc.","Information Technology"
"2195",1991-04-01,"HUM","Humana","Health Care"
"2196",1991-04-01,"HBAN","Huntington Bancshares","Financials"
"2197",1991-04-01,"IBM","IBM","Information Technology"
"2198",1991-04-01,"ITW","Illinois Tool Works","Industrials"
"2199",1991-04-01,"INTC","Intel","Information Technology"
"2200",1991-04-01,"IP","International Paper","Materials"
"2201",1991-04-01,"IPG","The Interpublic Group of Companies","Communication Services"
"2202",1991-04-01,"IFF","International Flavors & Fragrances","Materials"
"2203",1991-04-01,"ISRG","Intuitive Surgical","Health Care"
"2204",1991-04-01,"IVZ","Invesco","Financials"
"2205",1991-04-01,"IQV","IQVIA","Health Care"
"2206",1991-04-01,"IRM","Iron Mountain","Real Estate"
"2207",1991-04-01,"J","Jacobs Engineering Group","Industrials"
"2208",1991-04-01,"JNJ","Johnson & Johnson","Health Care"
"2209",1991-04-01,"JCI","Johnson Controls","Industrials"
"2210",1991-04-01,"JPM","JPMorgan Chase","Financials"
"2211",1991-04-01,"K","Kellogg's","Consumer Staples"
"2212",1991-04-01,"KEY","KeyCorp","Financials"
"2213",1991-04-01,"KMB","Kimberly-Clark","Consumer Staples"
"2214",1991-04-01,"KIM","Kimco Realty","Real Estate"
"2215",1991-04-01,"KLAC","KLA Corporation","Information Technology"
"2216",1991-04-01,"KR","Kroger","Consumer Staples"
"2217",1991-04-01,"LHX","L3Harris","Industrials"
"2218",1991-04-01,"LH","LabCorp","Health Care"
"2219",1991-04-01,"LEN","Lennar","Consumer Discretionary"
"2220",1991-04-01,"LNC","Lincoln Financial","Financials"
"2221",1991-04-01,"LIN","Linde plc","Materials"
"2222",1991-04-01,"LMT","Lockheed Martin","Industrials"
"2223",1991-04-01,"L","Loews Corporation","Financials"
"2224",1991-04-01,"LOW","Lowe's","Consumer Discretionary"
"2225",1991-04-01,"LUMN","Lumen Technologies","Communication Services"
"2226",1991-04-01,"MTB","M&T Bank","Financials"
"2227",1991-04-01,"MRO","Marathon Oil","Energy"
"2228",1991-04-01,"MAR","Marriott International","Consumer Discretionary"
"2229",1991-04-01,"MMC","Marsh McLennan","Financials"
"2230",1991-04-01,"MAS","Masco","Industrials"
"2231",1991-04-01,"MA","Mastercard","Information Technology"
"2232",1991-04-01,"MKC","McCormick & Company","Consumer Staples"
"2233",1991-04-01,"MCD","McDonald's","Consumer Discretionary"
"2234",1991-04-01,"MCK","McKesson","Health Care"
"2235",1991-04-01,"MDT","Medtronic","Health Care"
"2236",1991-04-01,"MRK","Merck & Co.","Health Care"
"2237",1991-04-01,"META","Meta Platforms","Communication Services"
"2238",1991-04-01,"MET","MetLife","Financials"
"2239",1991-04-01,"MCHP","Microchip Technology","Information Technology"
"2240",1991-04-01,"MU","Micron Technology","Information Technology"
"2241",1991-04-01,"MSFT","Microsoft","Information Technology"
"2242",1991-04-01,"TAP","Molson Coors Beverage Company","Consumer Staples"
"2243",1991-04-01,"MDLZ","Mondelez International","Consumer Staples"
"2244",1991-04-01,"MCO","Moody's Corporation","Financials"
"2245",1991-04-01,"MS","Morgan Stanley","Financials"
"2246",1991-04-01,"MSI","Motorola Solutions","Information Technology"
"2247",1991-04-01,"NDAQ","Nasdaq, Inc.","Financials"
"2248",1991-04-01,"NTAP","NetApp","Information Technology"
"2249",1991-04-01,"NWL","Newell Brands","Consumer Discretionary"
"2250",1991-04-01,"NEM","Newmont","Materials"
"2251",1991-04-01,"NWSA","News Corp (Class A)","Communication Services"
"2252",1991-04-01,"NEE","NextEra Energy","Utilities"
"2253",1991-04-01,"NKE","Nike, Inc.","Consumer Discretionary"
"2254",1991-04-01,"NI","NiSource","Utilities"
"2255",1991-04-01,"NSC","Norfolk Southern Railway","Industrials"
"2256",1991-04-01,"NTRS","Northern Trust","Financials"
"2257",1991-04-01,"NOC","Northrop Grumman","Industrials"
"2258",1991-04-01,"NLOK","NortonLifeLock","Information Technology"
"2259",1991-04-01,"NRG","NRG Energy","Utilities"
"2260",1991-04-01,"NUE","Nucor","Materials"
"2261",1991-04-01,"NVDA","Nvidia","Information Technology"
"2262",1991-04-01,"ORLY","O'Reilly Auto Parts","Consumer Discretionary"
"2263",1991-04-01,"OXY","Occidental Petroleum","Energy"
"2264",1991-04-01,"OMC","Omnicom Group","Communication Services"
"2265",1991-04-01,"OKE","Oneok","Energy"
"2266",1991-04-01,"ORCL","Oracle Corporation","Information Technology"
"2267",1991-04-01,"PCAR","Paccar","Industrials"
"2268",1991-04-01,"PARA","Paramount Global","Communication Services"
"2269",1991-04-01,"PH","Parker Hannifin","Industrials"
"2270",1991-04-01,"PAYX","Paychex","Information Technology"
"2271",1991-04-01,"PEP","PepsiCo","Consumer Staples"
"2272",1991-04-01,"PKI","PerkinElmer","Health Care"
"2273",1991-04-01,"PFE","Pfizer","Health Care"
"2274",1991-04-01,"PM","Philip Morris International","Consumer Staples"
"2275",1991-04-01,"PNW","Pinnacle West","Utilities"
"2276",1991-04-01,"PXD","Pioneer Natural Resources","Energy"
"2277",1991-04-01,"PNC","PNC Financial Services","Financials"
"2278",1991-04-01,"PPG","PPG Industries","Materials"
"2279",1991-04-01,"PPL","PPL Corporation","Utilities"
"2280",1991-04-01,"PFG","Principal Financial Group","Financials"
"2281",1991-04-01,"PG","Procter & Gamble","Consumer Staples"
"2282",1991-04-01,"PGR","Progressive Corporation","Financials"
"2283",1991-04-01,"PLD","Prologis","Real Estate"
"2284",1991-04-01,"PRU","Prudential Financial","Financials"
"2285",1991-04-01,"PEG","Public Service Enterprise Group","Utilities"
"2286",1991-04-01,"PSA","Public Storage","Real Estate"
"2287",1991-04-01,"PHM","PulteGroup","Consumer Discretionary"
"2288",1991-04-01,"PWR","Quanta Services","Industrials"
"2289",1991-04-01,"QCOM","Qualcomm","Information Technology"
"2290",1991-04-01,"DGX","Quest Diagnostics","Health Care"
"2291",1991-04-01,"RL","Ralph Lauren Corporation","Consumer Discretionary"
"2292",1991-04-01,"RTX","Raytheon Technologies","Industrials"
"2293",1991-04-01,"RF","Regions Financial Corporation","Financials"
"2294",1991-04-01,"RSG","Republic Services","Industrials"
"2295",1991-04-01,"RHI","Robert Half","Industrials"
"2296",1991-04-01,"ROK","Rockwell Automation","Industrials"
"2297",1991-04-01,"ROP","Roper Technologies","Industrials"
"2298",1991-04-01,"SPGI","S&P Global","Financials"
"2299",1991-04-01,"SLB","Schlumberger","Energy"
"2300",1991-04-01,"SEE","Sealed Air","Materials"
"2301",1991-04-01,"SRE","Sempra Energy","Utilities"
"2302",1991-04-01,"SHW","Sherwin-Williams","Materials"
"2303",1991-04-01,"SPG","Simon Property Group","Real Estate"
"2304",1991-04-01,"SJM","The J.M. Smucker Company","Consumer Staples"
"2305",1991-04-01,"SNA","Snap-on","Industrials"
"2306",1991-04-01,"SO","Southern Company","Utilities"
"2307",1991-04-01,"LUV","Southwest Airlines","Industrials"
"2308",1991-04-01,"SWK","Stanley Black & Decker","Industrials"
"2309",1991-04-01,"STT","State Street Corporation","Financials"
"2310",1991-04-01,"SYK","Stryker Corporation","Health Care"
"2311",1991-04-01,"SYY","Sysco","Consumer Staples"
"2312",1991-04-01,"TROW","T. Rowe Price","Financials"
"2313",1991-04-01,"TPR","Tapestry, Inc.","Consumer Discretionary"
"2314",1991-04-01,"TGT","Target Corporation","Consumer Discretionary"
"2315",1991-04-01,"TXN","Texas Instruments","Information Technology"
"2316",1991-04-01,"TXT","Textron","Industrials"
"2317",1991-04-01,"TMO","Thermo Fisher Scientific","Health Care"
"2318",1991-04-01,"TJX","TJX Companies","Consumer Discretionary"
"2319",1991-04-01,"TT","Trane Technologies","Industrials"
"2320",1991-04-01,"TRV","The Travelers Companies","Financials"
"2321",1991-04-01,"TFC","Truist","Financials"
"2322",1991-04-01,"TSN","Tyson Foods","Consumer Staples"
"2323",1991-04-01,"USB","U.S. Bank","Financials"
"2324",1991-04-01,"UNP","Union Pacific Corporation","Industrials"
"2325",1991-04-01,"UPS","United Parcel Service","Industrials"
"2326",1991-04-01,"UNH","UnitedHealth Group","Health Care"
"2327",1991-04-01,"VLO","Valero Energy","Energy"
"2328",1991-04-01,"VRSN","Verisign","Information Technology"
"2329",1991-04-01,"VZ","Verizon","Communication Services"
"2330",1991-04-01,"VFC","VF Corporation","Consumer Discretionary"
"2331",1991-04-01,"VTRS","Viatris","Health Care"
"2332",1991-04-01,"VNO","Vornado Realty Trust","Real Estate"
"2333",1991-04-01,"VMC","Vulcan Materials Company","Materials"
"2334",1991-04-01,"WBA","Walgreens Boots Alliance","Consumer Staples"
"2335",1991-04-01,"WMT","Walmart","Consumer Staples"
"2336",1991-04-01,"WBD","Warner Bros. Discovery","Communication Services"
"2337",1991-04-01,"WM","Waste Management","Industrials"
"2338",1991-04-01,"WAT","Waters Corporation","Health Care"
"2339",1991-04-01,"WEC","WEC Energy Group","Utilities"
"2340",1991-04-01,"WFC","Wells Fargo","Financials"
"2341",1991-04-01,"WELL","Welltower","Real Estate"
"2342",1991-04-01,"WDC","Western Digital","Information Technology"
"2343",1991-04-01,"WRK","WestRock","Materials"
"2344",1991-04-01,"WY","Weyerhaeuser","Real Estate"
"2345",1991-04-01,"WHR","Whirlpool Corporation","Consumer Discretionary"
"2346",1991-04-01,"WMB","Williams Companies","Energy"
"2347",1991-04-01,"WTW","Willis Towers Watson","Financials"
"2348",1991-04-01,"GWW","W. W. Grainger","Industrials"
"2349",1991-04-01,"WYNN","Wynn Resorts","Consumer Discretionary"
"2350",1991-04-01,"XEL","Xcel Energy","Utilities"
"2351",1991-04-01,"YUM","Yum! Brands","Consumer Discretionary"
"2352",1991-04-01,"ZBH","Zimmer Biomet","Health Care"
"2353",1991-04-01,"ZION","Zions Bancorporation","Financials"
"2354",1991-04-01,"UA/UAA","Under Armour",NA
"2355",1991-04-01,"PBCT","People's United Financial",NA
"2356",1991-04-01,"XLNX","Xilinx",NA
"2357",1991-04-01,"GPS","Gap Inc.",NA
"2358",1991-04-01,"LEG","Leggett & Platt",NA
"2359",1991-04-01,"WU","Western Union",NA
"2360",1991-04-01,"UNM","Unum",NA
"2361",1991-04-01,"NOV","Nov",NA
"2362",1991-04-01,"FLIR","FLIR Systems",NA
"2363",1991-04-01,"VAR","Varian Medical Systems",NA
"2364",1991-04-01,"FLS","Flowserve",NA
"2365",1991-04-01,"XRX","Xerox",NA
"2366",1991-04-01,"TIF","Tiffany & Co",NA
"2367",1991-04-01,"AIV","Apartment Investment & Management",NA
"2368",1991-04-01,"NBL","Noble Energy",NA
"2369",1991-04-01,"ETFC","E-Trade",NA
"2370",1991-04-01,"HRB","H&R Block",NA
"2371",1991-04-01,"KSS","Kohl's",NA
"2372",1991-04-01,"HOG","Harley-Davidson",NA
"2373",1991-04-01,"JWN","Nordstrom",NA
"2374",1991-04-01,"CPRI","Capri Holdings",NA
"2375",1991-04-01,"AGN","Allergan",NA
"2376",1991-04-01,"M","Macy's",NA
"2377",1991-04-01,"RTN","Raytheon Company",NA
"2378",1991-04-01,"STI","SunTrust Banks",NA
"2379",1991-04-01,"VIAB","Viacom",NA
"2380",1991-04-01,"CELG","Celgene",NA
"2381",1991-04-01,"JEF","Jefferies Financial Group",NA
"2382",1991-04-01,"TSS","TSYS",NA
"2383",1991-04-01,"APC","Anadarko Petroleum",NA
"2384",1991-04-01,"RHT","Red Hat",NA
"2385",1991-04-01,"LLL","L3 Technologies",NA
"2386",1991-04-01,"MAT","Mattel",NA
"2387",1991-04-01,"FLR","Fluor Corporation",NA
"2388",1991-04-01,"GT","The Goodyear Tire & Rubber Company",NA
"2389",1991-04-01,"PCG","Pacific Gas & Electric Company",NA
"2390",1991-04-01,"SCG","SCANA",NA
"2391",1991-04-01,"COL","Rockwell Collins",NA
"2392",1991-04-01,"AET","Aetna",NA
"2393",1991-04-01,"SRCL","Stericycle",NA
"2394",1991-04-01,"EQT","EQT",NA
"2395",1991-04-01,"CA","CA Technologies",NA
"2396",1991-04-01,"ANDV","Andeavor",NA
"2397",1991-04-01,"XL","XL Group",NA
"2398",1991-04-01,"DPS","Dr Pepper Snapple Group",NA
"2399",1991-04-01,"TWX","Time Warner",NA
"2400",1991-04-01,"MON","Monsanto",NA
"2401",1991-04-01,"WYN","Wyndham Worldwide",NA
"2402",1991-04-01,"PDCO","Patterson Companies",NA
"2403",1991-04-01,"CHK","Chesapeake Energy",NA
"2404",1991-04-01,"SNI","Scripps Networks Interactive",NA
"2405",1991-04-01,"BCR","CR Bard",NA
"2406",1991-04-01,"SPLS","Staples",NA
"2407",1991-04-01,"DOW","Dow Chemical Company",NA
"2408",1991-04-01,"DD","DuPont",NA
"2409",1991-04-01,"WFM","Whole Foods Market",NA
"2410",1991-04-01,"AN","AutoNation",NA
"2411",1991-04-01,"BBBY","Bed Bath & Beyond",NA
"2412",1991-04-01,"MUR","Murphy Oil",NA
"2413",1991-04-01,"RAI","Reynolds American",NA
"2414",1991-04-01,"R","Ryder System",NA
"2415",1991-04-01,"TGNA","Tegna",NA
"2416",1991-04-01,"DNB","Dun & Bradstreet",NA
"2417",1991-04-01,"SWN","Southwestern Energy",NA
"2418",1991-04-01,"URBN","Urban Outfitters",NA
"2419",1991-04-01,"FTR","Frontier Communications",NA
"2420",1991-04-01,"FSLR","First Solar",NA
"2421",1991-04-01,"HAR","Harman International",NA
"2422",1991-04-01,"LLTC","Linear Technology",NA
"2423",1991-04-01,"PBI","Pitney Bowes",NA
"2424",1991-04-01,"SE","Spectra Energy",NA
"2425",1991-04-01,"STJ","St Jude Medical",NA
"2426",1991-04-01,"LM","Legg Mason",NA
"2427",1991-04-01,"AA","Alcoa Inc",NA
"2428",1991-04-01,"DO","Diamond Offshore Drilling",NA
"2429",1991-04-01,"HOT","Starwood",NA
"2430",1991-04-01,"EMC","EMC Corporation",NA
"2431",1991-04-01,"TE","TECO Energy",NA
"2432",1991-04-01,"CCE","Coca-Cola Enterprises",NA
"2433",1991-04-01,"TWC","Time Warner Cable",NA
"2434",1991-04-01,"SNDK","SanDisk",NA
"2435",1991-04-01,"THC","Tenet Healthcare",NA
"2436",1991-04-01,"CAM","Cameron International",NA
"2437",1991-04-01,"POM","Pepco Holdings",NA
"2438",1991-04-01,"CNX","Consol Energy",NA
"2439",1991-04-01,"PCL","Plum Creek Timber",NA
"2440",1991-04-01,"PCP","Precision Castparts Corporation",NA
"2441",1991-04-01,"BRCM","Broadcom Corporation",NA
"2442",1991-04-01,"ACE","Chubb",NA
"2443",1991-04-01,"ALTR","Altera",NA
"2444",1991-04-01,"CSC","Computer Sciences Corporation",NA
"2445",1991-04-01,"SIAL","Sigma-Aldrich",NA
"2446",1991-04-01,"GNW","Genworth Financial",NA
"2447",1991-04-01,"HCBK","Hudson City Bancorp",NA
"2448",1991-04-01,"HSP","Hospira",NA
"2449",1991-04-01,"PLL","Pall Corporation",NA
"2450",1991-04-01,"DTV","DirecTV",NA
"2451",1991-04-01,"NE","Noble Corporation",NA
"2452",1991-04-01,"FDO","Family Dollar",NA
"2453",1991-04-01,"ATI","Allegheny Technologies",NA
"2454",1991-04-01,"TEG","Integrys Energy Group",NA
"2455",1991-04-01,"WIN","Windstream Communications",NA
"2456",1991-04-01,"AGN","Allergan",NA
"2457",1991-04-01,"DNR","Denbury Resources",NA
"2458",1991-04-01,"NBR","Nabors Industries",NA
"2459",1991-04-01,"AVP","Avon Products",NA
"2460",1991-04-01,"CFN","Carefusion",NA
"2461",1991-04-01,"SWY","Safeway",NA
"2462",1991-04-01,"BMS","Bemis Company",NA
"2463",1991-04-01,"JBL","Jabil Circuit",NA
"2464",1991-04-01,"BTU","Peabody Energy",NA
"2465",1991-04-01,"GHC","Graham Holdings",NA
"2466",1991-04-01,"RDC","Rowan Companies",NA
"2467",1991-04-01,"X","United States Steel",NA
"2468",1991-04-01,"FRX","Forest Laboratories",NA
"2469",1991-04-01,"IGT","International Game Technology",NA
"2470",1991-04-01,"LSI","LSI Corporation",NA
"2471",1991-04-01,"BEAM","Beam Inc",NA
"2472",1991-04-01,"SLM","SLM Corporation",NA
"2473",1991-04-01,"LIFE","Life Technologies",NA
"2474",1991-04-01,"ANF","Abercrombie & Fitch",NA
"2475",1991-04-01,"TER","Teradyne",NA
"2476",1991-04-01,"MOLX","Molex",NA
"2477",1991-04-01,"JCP","JCPenney",NA
"2478",1991-04-01,"NYX","NYSE Euronext",NA
"2479",1991-04-01,"DELL","Dell",NA
"2480",1991-04-01,"AMD","Advanced Micro Devices",NA
"2481",1991-04-01,"BMC","BMC Software",NA
"2482",1991-04-01,"S","Sprint Nextel",NA
"2483",1991-04-01,"APOL","Apollo Education Group",NA
"2484",1991-04-01,"FHN","First Horizon",NA
"2485",1991-04-01,"HNZ","Heinz",NA
"2486",1991-04-01,"DF","Dean Foods",NA
"2487",1991-04-01,"CVH","Coventry Health Care",NA
"2488",1991-04-01,"PCS","MetroPCS",NA
"2489",1991-04-01,"BIG","Big Lots",NA
"2490",1991-04-01,"FII","Federated Investors",NA
"2491",1991-04-01,"TIE","Titanium Metals",NA
"2492",1991-04-01,"RRD","RR Donnelley",NA
"2493",1991-04-01,"SUN","Sunoco",NA
"2494",1991-04-01,"LXK","Lexmark",NA
"2495",1991-04-01,"DV","DeVry",NA
"2496",1991-04-01,"SHLD","Sears Holdings",NA
"2497",1991-04-01,"GR","Goodrich Corporation",NA
"2498",1991-04-01,"PGN","Progress Energy",NA
"2499",1991-04-01,"SLE","Sara Lee Corporation",NA
"2500",1991-04-01,"NVLS","Novellus Systems",NA
"2501",1991-04-01,"MMI","Motorola Mobility",NA
"2502",1991-04-01,"EP","El Paso Corporation",NA
"2503",1991-04-01,"SVU","Supervalu",NA
"2504",1991-04-01,"MHS","Medco Health Solutions",NA
"2505",1991-04-01,"CEG","Constellation Energy Group",NA
"2506",1991-04-01,"CPWR","Compuware",NA
"2507",1991-04-01,"TLAB","Tellabs",NA
"2508",1991-04-01,"MWW","Monster Worldwide",NA
"2509",1991-04-01,"WFR","MEMC Electronic Materials",NA
"2510",1991-04-01,"GAS","Nicor Gas",NA
"2511",1991-04-01,"JNS","Janus Capital Group",NA
"2512",1991-04-01,"ITT","ITT",NA
"2513",1991-04-01,"CEPH","Cephalon",NA
"2514",1991-04-01,"NSM","National Semiconductor",NA
"2515",1991-04-01,"MI","Marshall & Ilsley",NA
"2516",1991-04-01,"RSH","RadioShack",NA
"2517",1991-04-01,"NOVL","Novell",NA
"2518",1991-04-01,"GENZ","Genzyme",NA
"2519",1991-04-01,"Q","Qwest Communications",NA
"2520",1991-04-01,"MFE","McAfee",NA
"2521",1991-04-01,"KG","King Pharmaceuticals",NA
"2522",1991-04-01,"EK","Eastman Kodak",NA
"2523",1991-04-01,"ODP","Office Depot",NA
"2524",1991-04-01,"NYT","The New York Times Company",NA
"2525",1991-04-01,"PTV","Pactiv",NA
"2526",1991-04-01,"SII","Smith International",NA
"2527",1991-04-01,"MIL","Millipore",NA
"2528",1991-04-01,"STR","Questar",NA
"2529",1991-04-01,"XTO","XTO Energy",NA
"2530",1991-04-01,"BJS","BJ Services",NA
"2531",1991-04-01,"RX","IMS Health",NA
"2532",1991-04-01,"CIEN","Ciena",NA
"2533",1991-04-01,"DYN","Dynegy",NA
"2534",1991-04-01,"KBH","KB Home",NA
"2535",1991-04-01,"MBI","MBIA",NA
"2536",1991-04-01,"SGP","Schering-Plough",NA
"2537",1991-04-01,"CBE","Cooper Industries",NA
"2538",1991-04-01,"CTX","Centex Corp.",NA
"2539",1991-04-01,"COV","Covidien",NA
"2540",1991-04-01,"ACAS","American Capital",NA
"2541",1991-04-01,"JNY","Jones Apparel Group",NA
"2542",1991-04-01,"WB","Wachovia Bank",NA
"2543",1991-04-01,"LEH","Lehman Brothers",NA
"2544",1991-04-01,"FRE","Freddie Mac",NA
"2545",1991-04-01,"FNM","Fannie Mae",NA
"2546",1991-04-01,"CFC","Countrywide Financial Corp",NA
"2547",1991-04-01,"BC","Brunswick",NA
"2548",1991-04-01,"OMX","OfficeMax",NA
"2549",1991-04-01,"TRB","Tribune Media",NA
"2550",1991-04-01,"DJ","Dow Jones",NA
"2551",1991-04-01,"AV","Avaya",NA
"2552",1991-04-01,"SLR","Solectron",NA
"2553",1991-04-01,"NCR","NCR Corporation",NA
"2554",1991-04-01,"MXIM","Maxim Integrated Products",NA
"2555",1991-04-01,"FDC","First Data",NA
"2556",1991-04-01,"KSE","KeySpan",NA
"2557",1991-04-01,"TSG","Sabre Corporation",NA
"2558",1991-04-01,"ABS","Albertsons",NA
"2559",1991-04-01,"T","AT&T Corporation",NA
"2560",1991-04-01,"GLK","Great Lakes Chemical",NA
"2561",1991-04-01,"QTRN","Quintiles Transnational",NA
"2562",1991-04-01,"BS","Bethlehem Steel",NA
"2563",1991-04-01,"OI","Owens-Illinois",NA
"2564",1991-04-01,"GRA","WR Grace",NA
"2565",1991-04-01,"CCK","Crown Holdings",NA
"2566",1991-04-01,"RAD","RiteAid",NA
"2567",1991-04-01,"TMC","Times Mirror",NA
"2568",1991-04-01,"SMS","Shared Medical Systems",NA
"2569",1991-04-01,"LDW","Laidlaw",NA
"2570",1991-04-01,"USL","USLife",NA
"2571",2001-10-01,"MMM","3M","Industrials"
"2572",2001-10-01,"ABT","Abbott","Health Care"
"2573",2001-10-01,"ADM","ADM","Consumer Staples"
"2574",2001-10-01,"ADBE","Adobe Inc.","Information Technology"
"2575",2001-10-01,"ADP","ADP","Information Technology"
"2576",2001-10-01,"AES","AES Corporation","Utilities"
"2577",2001-10-01,"AFL","Aflac","Financials"
"2578",2001-10-01,"A","Agilent Technologies","Health Care"
"2579",2001-10-01,"APD","Air Products and Chemicals","Materials"
"2580",2001-10-01,"AKAM","Akamai","Information Technology"
"2581",2001-10-01,"ALL","Allstate","Financials"
"2582",2001-10-01,"GOOG","Alphabet Inc. (Class C)","Communication Services"
"2583",2001-10-01,"MO","Altria","Consumer Staples"
"2584",2001-10-01,"AEE","Ameren","Utilities"
"2585",2001-10-01,"AEP","American Electric Power","Utilities"
"2586",2001-10-01,"AXP","American Express","Financials"
"2587",2001-10-01,"AIG","American International Group","Financials"
"2588",2001-10-01,"AMT","American Tower","Real Estate"
"2589",2001-10-01,"AMP","Ameriprise Financial","Financials"
"2590",2001-10-01,"ABC","AmerisourceBergen","Health Care"
"2591",2001-10-01,"AMGN","Amgen","Health Care"
"2592",2001-10-01,"APH","Amphenol","Information Technology"
"2593",2001-10-01,"ADI","Analog Devices","Information Technology"
"2594",2001-10-01,"AON","Aon","Financials"
"2595",2001-10-01,"APA","APA Corporation","Energy"
"2596",2001-10-01,"AAPL","Apple Inc.","Information Technology"
"2597",2001-10-01,"AMAT","Applied Materials","Information Technology"
"2598",2001-10-01,"APTV","Aptiv","Consumer Discretionary"
"2599",2001-10-01,"AIZ","Assurant","Financials"
"2600",2001-10-01,"T","AT&T","Communication Services"
"2601",2001-10-01,"ADSK","Autodesk","Information Technology"
"2602",2001-10-01,"AZO","AutoZone","Consumer Discretionary"
"2603",2001-10-01,"AVY","Avery Dennison","Materials"
"2604",2001-10-01,"BKR","Baker Hughes","Energy"
"2605",2001-10-01,"BALL","Ball Corporation","Materials"
"2606",2001-10-01,"BAC","Bank of America","Financials"
"2607",2001-10-01,"BBWI","Bath & Body Works, Inc.","Consumer Discretionary"
"2608",2001-10-01,"BAX","Baxter International","Health Care"
"2609",2001-10-01,"BDX","Becton Dickinson","Health Care"
"2610",2001-10-01,"BRK.B","Berkshire Hathaway","Financials"
"2611",2001-10-01,"BBY","Best Buy","Consumer Discretionary"
"2612",2001-10-01,"BIIB","Biogen","Health Care"
"2613",2001-10-01,"BK","BNY Mellon","Financials"
"2614",2001-10-01,"BA","Boeing","Industrials"
"2615",2001-10-01,"BKNG","Booking Holdings","Consumer Discretionary"
"2616",2001-10-01,"BXP","Boston Properties","Real Estate"
"2617",2001-10-01,"BSX","Boston Scientific","Health Care"
"2618",2001-10-01,"BMY","Bristol Myers Squibb","Health Care"
"2619",2001-10-01,"BF.B","Brown–Forman","Consumer Staples"
"2620",2001-10-01,"CHRW","C.H. Robinson","Industrials"
"2621",2001-10-01,"CPB","Campbell Soup Company","Consumer Staples"
"2622",2001-10-01,"COF","Capital One","Financials"
"2623",2001-10-01,"CAH","Cardinal Health","Health Care"
"2624",2001-10-01,"CCL","Carnival","Consumer Discretionary"
"2625",2001-10-01,"CAT","Caterpillar Inc.","Industrials"
"2626",2001-10-01,"CBRE","CBRE Group","Real Estate"
"2627",2001-10-01,"CNP","CenterPoint Energy","Utilities"
"2628",2001-10-01,"CF","CF Industries","Materials"
"2629",2001-10-01,"SCHW","Charles Schwab Corporation","Financials"
"2630",2001-10-01,"CVX","Chevron Corporation","Energy"
"2631",2001-10-01,"CI","Cigna","Health Care"
"2632",2001-10-01,"CINF","Cincinnati Financial","Financials"
"2633",2001-10-01,"CTAS","Cintas","Industrials"
"2634",2001-10-01,"CSCO","Cisco","Information Technology"
"2635",2001-10-01,"C","Citigroup","Financials"
"2636",2001-10-01,"CTXS","Citrix","Information Technology"
